"year","zone","indicator","measure","value"
"2008","S01001975","With 'Occupied Exemptions'","Count",54
"2010","S01001975","With Single Adult Discounts","Count",188
"2009","S01001975","Which Are Occupied","Count",413
"2007","S01001975","Which Are Second Homes","Count",6
"2009","S01001975","Which Are Vacant","Count",12
"2010","S01001975","Which Are Occupied","Count",406
"2012","S01001975","Which Are Occupied","Count",397
"2012","S01001975","Which Are Vacant","Count",13
"2008","S01001975","Which Are Second Homes","Count",9
"2007","S01001975","Which Are Occupied","Count",408
"2009","S01001975","Which Are Second Homes","Count",8
"2008","S01001975","Which Are Vacant","Count",16
"2013","S01001975","Which Are Vacant","Count",13
"2007","S01001975","Which Are Vacant","Count",13
"2014","S01001975","Which Are Occupied","Count",404
"2010","S01001975","Which Are Vacant","Count",16
"2014","S01001975","Which Are Vacant","Count",23
"2010","S01001975","Which Are Second Homes","Count",10
"2011","S01001975","Which Are Vacant","Count",10
"2012","S01001975","Total Dwellings","Count",429
"2011","S01001975","Total Dwellings","Count",430
"2009","S01001975","Total Dwellings","Count",433
"2013","S01001975","Total Dwellings","Count",429
"2008","S01001975","Total Dwellings","Count",435
"2014","S01001975","Total Dwellings","Count",431
"2007","S01001975","Total Dwellings","Count",427
"2010","S01001975","Total Dwellings","Count",432
"2011","S01001975","Which Are Second Homes","Count",11
"2014","S01001975","With 'Occupied Exemptions'","Count",41
"2010","S01001975","With 'Occupied Exemptions'","Count",49
"2012","S01001975","Which Are Second Homes","Count",20
"2012","S01001975","With 'Occupied Exemptions'","Count",44
"2013","S01001975","Which Are Second Homes","Count",9
"2014","S01001975","Which Are Second Homes","Count",4
"2007","S01001975","With 'Occupied Exemptions'","Count",61
"2009","S01001975","Which Are Occupied","Ratio",95
"2010","S01001975","Which Are Occupied","Ratio",94
"2013","S01001975","Which Are Occupied","Ratio",95
"2008","S01001975","Which Are Occupied","Ratio",94
"2014","S01001975","Which Are Occupied","Ratio",94
"2012","S01001975","Which Are Occupied","Ratio",92
"2007","S01001975","Which Are Occupied","Ratio",95
"2011","S01001975","Which Are Occupied","Ratio",95
"2011","S01001975","With 'Occupied Exemptions'","Ratio",11
"2008","S01001975","With 'Occupied Exemptions'","Ratio",12
"2010","S01001975","With 'Occupied Exemptions'","Ratio",11
"2007","S01001975","With 'Occupied Exemptions'","Ratio",14
"2014","S01001975","With 'Occupied Exemptions'","Ratio",10
"2012","S01001975","With 'Occupied Exemptions'","Ratio",10
"2009","S01001975","With 'Occupied Exemptions'","Ratio",13
"2013","S01001975","With 'Occupied Exemptions'","Ratio",9
"2007","S01001975","Which Are Second Homes","Ratio",1
"2008","S01001975","Which Are Second Homes","Ratio",2
"2009","S01001975","Which Are Second Homes","Ratio",2
"2010","S01001975","Which Are Second Homes","Ratio",2
"2011","S01001975","Which Are Second Homes","Ratio",3
"2012","S01001975","Which Are Second Homes","Ratio",5
"2013","S01001975","Which Are Second Homes","Ratio",2
"2014","S01001975","Which Are Second Homes","Ratio",1
"2013","S01001975","With Single Adult Discounts","Ratio",41
"2012","S01001975","With Single Adult Discounts","Ratio",44
"2007","S01001975","With Single Adult Discounts","Ratio",45
"2014","S01001975","With Single Adult Discounts","Ratio",38
"2009","S01001975","With Single Adult Discounts","Ratio",43
"2010","S01001975","With Single Adult Discounts","Ratio",44
"2011","S01001975","With Single Adult Discounts","Ratio",44
"2008","S01001975","With Single Adult Discounts","Ratio",46
"2011","S01001975","Which Are Vacant","Ratio",2
"2009","S01001975","Which Are Vacant","Ratio",3
"2008","S01001975","Which Are Vacant","Ratio",4
"2012","S01001975","Which Are Vacant","Ratio",3
"2013","S01001975","Which Are Vacant","Ratio",3
"2014","S01001975","Which Are Vacant","Ratio",5
"2007","S01001975","Which Are Vacant","Ratio",3
"2010","S01001975","Which Are Vacant","Ratio",4
"2012","S01001976","With Single Adult Discounts","Count",102
"2011","S01001976","With Single Adult Discounts","Count",96
"2009","S01001976","With Single Adult Discounts","Count",106
"2013","S01001976","Which Are Occupied","Count",319
"2008","S01001976","Which Are Occupied","Count",325
"2008","S01001976","With Single Adult Discounts","Count",105
"2013","S01001976","With Single Adult Discounts","Count",97
"2007","S01001976","With Single Adult Discounts","Count",110
"2013","S01001976","With 'Occupied Exemptions'","Count",57
"2011","S01001976","With 'Occupied Exemptions'","Count",64
"2011","S01001976","Which Are Occupied","Count",331
"2014","S01001976","With Single Adult Discounts","Count",99
"2009","S01001976","With 'Occupied Exemptions'","Count",64
"2008","S01001976","With 'Occupied Exemptions'","Count",58
"2010","S01001976","With Single Adult Discounts","Count",103
"2009","S01001976","Which Are Occupied","Count",323
"2007","S01001976","Which Are Second Homes","Count",6
"2009","S01001976","Which Are Vacant","Count",13
"2010","S01001976","Which Are Occupied","Count",325
"2012","S01001976","Which Are Occupied","Count",325
"2012","S01001976","Which Are Vacant","Count",9
"2008","S01001976","Which Are Second Homes","Count",9
"2007","S01001976","Which Are Occupied","Count",324
"2009","S01001976","Which Are Second Homes","Count",7
"2008","S01001976","Which Are Vacant","Count",9
"2013","S01001976","Which Are Vacant","Count",14
"2007","S01001976","Which Are Vacant","Count",13
"2014","S01001976","Which Are Occupied","Count",322
"2010","S01001976","Which Are Vacant","Count",9
"2014","S01001976","Which Are Vacant","Count",15
"2010","S01001976","Which Are Second Homes","Count",8
"2011","S01001976","Which Are Vacant","Count",6
"2012","S01001976","Total Dwellings","Count",341
"2011","S01001976","Total Dwellings","Count",341
"2009","S01001976","Total Dwellings","Count",343
"2013","S01001976","Total Dwellings","Count",342
"2008","S01001976","Total Dwellings","Count",344
"2014","S01001976","Total Dwellings","Count",338
"2007","S01001976","Total Dwellings","Count",343
"2010","S01001976","Total Dwellings","Count",342
"2011","S01001976","Which Are Second Homes","Count",4
"2014","S01001976","With 'Occupied Exemptions'","Count",54
"2010","S01001976","With 'Occupied Exemptions'","Count",63
"2012","S01001976","Which Are Second Homes","Count",7
"2012","S01001976","With 'Occupied Exemptions'","Count",62
"2013","S01001976","Which Are Second Homes","Count",9
"2014","S01001976","Which Are Second Homes","Count",1
"2007","S01001976","With 'Occupied Exemptions'","Count",65
"2009","S01001976","Which Are Occupied","Ratio",94
"2010","S01001976","Which Are Occupied","Ratio",95
"2013","S01001976","Which Are Occupied","Ratio",93
"2008","S01001976","Which Are Occupied","Ratio",95
"2014","S01001976","Which Are Occupied","Ratio",95
"2012","S01001976","Which Are Occupied","Ratio",95
"2007","S01001976","Which Are Occupied","Ratio",94
"2011","S01001976","Which Are Occupied","Ratio",97
"2011","S01001976","With 'Occupied Exemptions'","Ratio",19
"2008","S01001976","With 'Occupied Exemptions'","Ratio",17
"2010","S01001976","With 'Occupied Exemptions'","Ratio",18
"2007","S01001976","With 'Occupied Exemptions'","Ratio",19
"2014","S01001976","With 'Occupied Exemptions'","Ratio",16
"2012","S01001976","With 'Occupied Exemptions'","Ratio",18
"2009","S01001976","With 'Occupied Exemptions'","Ratio",19
"2013","S01001976","With 'Occupied Exemptions'","Ratio",17
"2007","S01001976","Which Are Second Homes","Ratio",2
"2008","S01001976","Which Are Second Homes","Ratio",3
"2009","S01001976","Which Are Second Homes","Ratio",2
"2010","S01001976","Which Are Second Homes","Ratio",2
"2011","S01001976","Which Are Second Homes","Ratio",1
"2012","S01001976","Which Are Second Homes","Ratio",2
"2013","S01001976","Which Are Second Homes","Ratio",3
"2014","S01001976","Which Are Second Homes","Ratio",0
"2013","S01001976","With Single Adult Discounts","Ratio",28
"2012","S01001976","With Single Adult Discounts","Ratio",30
"2007","S01001976","With Single Adult Discounts","Ratio",32
"2014","S01001976","With Single Adult Discounts","Ratio",29
"2009","S01001976","With Single Adult Discounts","Ratio",31
"2010","S01001976","With Single Adult Discounts","Ratio",30
"2011","S01001976","With Single Adult Discounts","Ratio",28
"2008","S01001976","With Single Adult Discounts","Ratio",31
"2011","S01001976","Which Are Vacant","Ratio",2
"2009","S01001976","Which Are Vacant","Ratio",4
"2008","S01001976","Which Are Vacant","Ratio",3
"2012","S01001976","Which Are Vacant","Ratio",3
"2013","S01001976","Which Are Vacant","Ratio",4
"2014","S01001976","Which Are Vacant","Ratio",4
"2007","S01001976","Which Are Vacant","Ratio",4
"2010","S01001976","Which Are Vacant","Ratio",3
"2012","S01001977","With Single Adult Discounts","Count",230
"2011","S01001977","With Single Adult Discounts","Count",228
"2009","S01001977","With Single Adult Discounts","Count",230
"2013","S01001977","Which Are Occupied","Count",450
"2008","S01001977","Which Are Occupied","Count",449
"2008","S01001977","With Single Adult Discounts","Count",231
"2013","S01001977","With Single Adult Discounts","Count",234
"2007","S01001977","With Single Adult Discounts","Count",257
"2013","S01001977","With 'Occupied Exemptions'","Count",39
"2011","S01001977","With 'Occupied Exemptions'","Count",36
"2011","S01001977","Which Are Occupied","Count",452
"2014","S01001977","With Single Adult Discounts","Count",226
"2009","S01001977","With 'Occupied Exemptions'","Count",35
"2008","S01001977","With 'Occupied Exemptions'","Count",37
"2010","S01001977","With Single Adult Discounts","Count",239
"2009","S01001977","Which Are Occupied","Count",453
"2007","S01001977","Which Are Second Homes","Count",3
"2009","S01001977","Which Are Vacant","Count",12
"2010","S01001977","Which Are Occupied","Count",451
"2012","S01001977","Which Are Occupied","Count",447
"2012","S01001977","Which Are Vacant","Count",13
"2008","S01001977","Which Are Second Homes","Count",8
"2007","S01001977","Which Are Occupied","Count",454
"2009","S01001977","Which Are Second Homes","Count",5
"2008","S01001977","Which Are Vacant","Count",13
"2013","S01001977","Which Are Vacant","Count",8
"2007","S01001977","Which Are Vacant","Count",8
"2014","S01001977","Which Are Occupied","Count",449
"2010","S01001977","Which Are Vacant","Count",10
"2014","S01001977","Which Are Vacant","Count",12
"2010","S01001977","Which Are Second Homes","Count",7
"2011","S01001977","Which Are Vacant","Count",10
"2012","S01001977","Total Dwellings","Count",468
"2011","S01001977","Total Dwellings","Count",468
"2009","S01001977","Total Dwellings","Count",470
"2013","S01001977","Total Dwellings","Count",467
"2008","S01001977","Total Dwellings","Count",470
"2014","S01001977","Total Dwellings","Count",463
"2007","S01001977","Total Dwellings","Count",465
"2010","S01001977","Total Dwellings","Count",468
"2011","S01001977","Which Are Second Homes","Count",5
"2014","S01001977","With 'Occupied Exemptions'","Count",50
"2010","S01001977","With 'Occupied Exemptions'","Count",35
"2012","S01001977","Which Are Second Homes","Count",7
"2012","S01001977","With 'Occupied Exemptions'","Count",36
"2013","S01001977","Which Are Second Homes","Count",9
"2014","S01001977","Which Are Second Homes","Count",2
"2007","S01001977","With 'Occupied Exemptions'","Count",32
"2009","S01001977","Which Are Occupied","Ratio",96
"2010","S01001977","Which Are Occupied","Ratio",96
"2013","S01001977","Which Are Occupied","Ratio",96
"2008","S01001977","Which Are Occupied","Ratio",96
"2014","S01001977","Which Are Occupied","Ratio",97
"2012","S01001977","Which Are Occupied","Ratio",96
"2007","S01001977","Which Are Occupied","Ratio",98
"2011","S01001977","Which Are Occupied","Ratio",97
"2011","S01001977","With 'Occupied Exemptions'","Ratio",8
"2008","S01001977","With 'Occupied Exemptions'","Ratio",8
"2010","S01001977","With 'Occupied Exemptions'","Ratio",7
"2007","S01001977","With 'Occupied Exemptions'","Ratio",7
"2014","S01001977","With 'Occupied Exemptions'","Ratio",11
"2012","S01001977","With 'Occupied Exemptions'","Ratio",8
"2009","S01001977","With 'Occupied Exemptions'","Ratio",8
"2013","S01001977","With 'Occupied Exemptions'","Ratio",8
"2007","S01001977","Which Are Second Homes","Ratio",1
"2008","S01001977","Which Are Second Homes","Ratio",2
"2009","S01001977","Which Are Second Homes","Ratio",1
"2010","S01001977","Which Are Second Homes","Ratio",2
"2011","S01001977","Which Are Second Homes","Ratio",1
"2012","S01001977","Which Are Second Homes","Ratio",2
"2013","S01001977","Which Are Second Homes","Ratio",2
"2014","S01001977","Which Are Second Homes","Ratio",0
"2013","S01001977","With Single Adult Discounts","Ratio",50
"2012","S01001977","With Single Adult Discounts","Ratio",49
"2007","S01001977","With Single Adult Discounts","Ratio",55
"2014","S01001977","With Single Adult Discounts","Ratio",49
"2009","S01001977","With Single Adult Discounts","Ratio",49
"2010","S01001977","With Single Adult Discounts","Ratio",51
"2011","S01001977","With Single Adult Discounts","Ratio",49
"2008","S01001977","With Single Adult Discounts","Ratio",49
"2011","S01001977","Which Are Vacant","Ratio",2
"2009","S01001977","Which Are Vacant","Ratio",3
"2008","S01001977","Which Are Vacant","Ratio",3
"2012","S01001977","Which Are Vacant","Ratio",3
"2013","S01001977","Which Are Vacant","Ratio",2
"2014","S01001977","Which Are Vacant","Ratio",3
"2007","S01001977","Which Are Vacant","Ratio",2
"2010","S01001977","Which Are Vacant","Ratio",2
"2011","S01001978","With Single Adult Discounts","Count",302
"2009","S01001978","Which Are Occupied","Count",576
"2012","S01001978","With Single Adult Discounts","Count",311
"2014","S01001978","With Single Adult Discounts","Count",322
"2013","S01001978","With 'Occupied Exemptions'","Count",20
"2007","S01001978","With 'Occupied Exemptions'","Count",9
"2008","S01001978","With Single Adult Discounts","Count",273
"2012","S01001978","With 'Occupied Exemptions'","Count",19
"2007","S01001978","With Single Adult Discounts","Count",328
"2013","S01001978","With Single Adult Discounts","Count",306
"2014","S01001978","With 'Occupied Exemptions'","Count",20
"2010","S01001978","Which Are Occupied","Count",594
"2014","S01001978","Which Are Occupied","Count",631
"2010","S01001978","With Single Adult Discounts","Count",290
"2008","S01001978","With 'Occupied Exemptions'","Count",11
"2009","S01001978","With Single Adult Discounts","Count",300
"2007","S01001978","Which Are Second Homes","Count",3
"2007","S01001978","Which Are Occupied","Count",530
"2013","S01001978","Which Are Vacant","Count",13
"2012","S01001978","Which Are Vacant","Count",3
"2011","S01001978","With 'Occupied Exemptions'","Count",21
"2008","S01001978","Which Are Second Homes","Count",0
"2007","S01001978","Which Are Vacant","Count",22
"2009","S01001978","Which Are Second Homes","Count",1
"2010","S01001978","Which Are Vacant","Count",2
"2010","S01001978","With 'Occupied Exemptions'","Count",27
"2013","S01001978","Which Are Occupied","Count",611
"2009","S01001978","Which Are Vacant","Count",26
"2014","S01001978","Which Are Vacant","Count",7
